Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription,Latitude,Longitude
Dec,4,2020,"23 Birch View, Mount Woods, Maryborough",,Cork,242290.74,New Dwelling house /Apartment,,,
Dec,4,2020,"Dooish, Ballybofey",,Donegal,270000.0,New Dwelling house /Apartment,,,
Dec,4,2020,"22 DOLPHIN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,480000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"6A HIGH STREET, WICKLOW TOWN, WICKLOW",,Wicklow,120000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"45 GRANGE PARK, DOUGLAS, CORK",,Cork,190000.0,Second-Hand Dwelling house /Apartment,,51.8693453,-8.4423951
Dec,4,2020,"APT 1, MAIN STREET, KINGSCOURT",,Cavan,240000.0,Second-Hand Dwelling house /Apartment,,53.9064006,-6.8051674
Dec,4,2020,"14 Cloch Choirneal, Balrothery, Balbriggan",,Dublin,100000.0,New Dwelling house /Apartment,,,
Dec,4,2020,"6 HAYDEN'S PARK DALE, LUCAN, CO DUBLIN",,Dublin,360000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"5 CARTRONTROY HEIGHTS, ATHLONE, CO WESTMEATH",,Westmeath,290000.0,Second-Hand Dwelling house /Apartment,,53.419012050000006,-7.9105519
Dec,4,2020,"18 Rathangan Manor, Rathangan",,Kildare,237885.0,New Dwelling house /Apartment,,53.2207723,-7.0025128
Dec,4,2020,"3 CLOS DEALGA, SALTOWN, DUNDALK",,Louth,180833.34,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"20 GRAY SQ, OFF GRAY ST, DUBLIN 8",Dublin 8,Dublin,238000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"33 The Dale, Whitefield Hall, Bettystown",,Meath,224669.6,New Dwelling house /Apartment,,,
Dec,4,2020,"18 GANDON WAY, GANDON PARK, LUCAN",,Dublin,365638.0,New Dwelling house /Apartment,,53.3472335,-6.4606615
Dec,4,2020,"86 COOLAMBER PARK, TEMPLEOGUE, DUBLIN 16",Dublin 16,Dublin,613000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"50 Graydon Crescent, Newcastle",,Dublin,303964.0,New Dwelling house /Apartment,,,
Dec,4,2020,"1 An Culan, Muff",,Donegal,125000.0,New Dwelling house /Apartment,,,
Dec,4,2020,"22 CATHEDRAL COURT, ENNIS, CO CLARE",,Clare,120000.0,Second-Hand Dwelling house /Apartment,,52.840960499999994,-8.981847975000004
Dec,4,2020,"DRUMNACRAIG, PORT SALON, FANAD",,Donegal,145945.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"BIRCHFIELD, WESTMINSTER RD, FOXROCK DUBLIN 18",Dublin 18,Dublin,2800000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"15  Cooline Heights, Ballyvoloon, Cobh",,Cork,207048.45,New Dwelling house /Apartment,,,
Dec,4,2020,"Loughlion Green, Loughlion",,Kildare,5245000.0,New Dwelling house /Apartment,,,
Dec,4,2020,"29 LEINSTER WOOD, CARTON DEMESNE, MAYNOOTH",,Kildare,840000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"28 The Sycamores, Shandon, Dungarvan",,Waterford,251101.0,New Dwelling house /Apartment,,,
Dec,4,2020,"bonavalley, athlone, wesmeath",,Westmeath,311400.0,New Dwelling house /Apartment,,,
Dec,4,2020,"30 OAKDALE PARK, TEMPLEMORE, TIPPERARY",,Tipperary,131600.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"19 Lighthouse Way, Killea, Dunmore East",,Waterford,224700.0,New Dwelling house /Apartment,,,
Dec,4,2020,"6 GLEANN DARACH, SWINFORD, MAYO",,Mayo,200000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"LISNAGIRL, VIRGINIA, CO CAVAN",,Cavan,65000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"APT 103 THE CLAYTON, THE GASWORKS, BALLSBRIDGE",Dublin 4,Dublin,370000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"64 HAZELBURY GREEN, CLONEE, DUBLIN 15",Dublin 15,Dublin,385000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"PIERCESTOWN VILLAGE, DRINAGH, WEXFORD",,Wexford,237000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"53 GANDON HALL, LOWER GARDINER STREET, DUBLIN 1",,Dublin,210000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"11 DAARWOOD CRESCENT, GORTBOY, NEWCASTLE WEST",,Limerick,202638.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"27 RIVERVIEW EST, GLASHEEN RD, CORK",,Cork,297000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"49 TUSKAR COURT, MARINA VILLAGE, ARKLOW",,Wicklow,190000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"4 ASHFORD COTTAGES, STONEBATTER, DUBLIN 7",,Dublin,235000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"DOLOREE HOUSE, TULLIGEE, CLONAKILTY",,Cork,305000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"MILTOWN ROAD (HOUSE 1), KILKEE, CO. CLARE",,Clare,259911.89,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"23 THE DRIVE, PHEASANT RUN MULHUDDART, DUBLIN 15",Dublin 15,Dublin,287323.0,Second-Hand Dwelling house /Apartment,,53.4047625,-6.4168104
Dec,4,2020,"RIVERSIDE, KILLACLORAN, AUGHRIM",,Wicklow,315000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"BALLADINE, ABBEYLEIX, CO LAOIS",,Laois,125000.0,Second-Hand Dwelling house /Apartment,,52.91780145,-7.354043691071389
Dec,4,2020,"32 ORNAMENTAL GARDENS, OLDTOWN  DEMESNE, NAAS",,Kildare,195000.0,Second-Hand Dwelling house /Apartment,,53.2313817,-6.665908
Dec,4,2020,"33 LISMORE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,333000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"51 CILL MHUIRE, KENMARE, KERRY",,Kerry,280000.0,Second-Hand Dwelling house /Apartment,,51.8862192,-9.5778521
Dec,4,2020,"27 The Green, Silver Banks, Stamullen",,Meath,303964.76,New Dwelling house /Apartment,,,
Dec,4,2020,"7 OAK HALL, CARLANSTOWN, KELLS",,Meath,68000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"KILRUSH, HOLLYMOUNT, COUNTY MAYO",,Mayo,68000.0,Second-Hand Dwelling house /Apartment,,53.6541474,-9.114775590393943
Dec,4,2020,"15 ASHFIELD PARK, TERENURE, DUBLIN 6",,Dublin,980000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"237 Regal Park, DUBLIN 7",Dublin 7,Dublin,520000.0,Second-Hand Dwelling house /Apartment,,53.3610705,-6.306863650000004
Dec,4,2020,"53 SANDYVALE LAWN, HEADFORD RD, GALWAY CITY",,Galway,205000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"23 THE WILLOWS, CLAREMONT RD, SANDYMOUNT",Dublin 4,Dublin,456266.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"4 GOATSTOWN COTTAGES, GOATSTOWN CROSS, DUNDRUM",,Dublin,145000.0,Second-Hand Dwelling house /Apartment,,,
Dec,4,2020,"3 WOODLAWN, BENNETTSBRIDGE, KILKENNY",,Kilkenny,180000.0,Second-Hand Dwelling house /Apartment,,52.59337715,-7.1801166264492755
Dec,4,2020,"11 Limekiln Place, St. James Road, Greenhills",Dublin 12,Dublin,294560.9,New Dwelling house /Apartment,,,
Dec,4,2020,"APT 1, FLAG HOUSE, FLAG LANE",,Limerick,450000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"11 IVEAGH COURT, BEAUMONT, DUBLIN 11",Dublin 9,Dublin,340000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"18 OLIVER PLUNKETT AVENUE, DUN LAOGHAIRE, DUBLIN",,Dublin,435000.0,Second-Hand Dwelling house /Apartment,,53.2850246,-6.154210242736459
Jan,1,2021,"12 SUMMERVILLE GARDENS, CIRCULAR RD SOUTH, LIMERICK",,Limerick,275000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"4 FARRANFERRIS CRESCENT, FARRANREE, CORK",,Cork,167500.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"ERRITT, CERROBEHY, CASTLEREA",,Roscommon,85000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"71 HILLSIDE DR, MULLINGAR, WESTMEATH",,Westmeath,198500.0,Second-Hand Dwelling house /Apartment,,53.5163017,-7.3363515
Jan,1,2021,"57 SLIEVENAMON RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,284000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"20 TEMPLE VIEW DR, CLAREHALL, DUBLIN 13",Dublin 13,Dublin,335000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"15 DROMARD RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,305000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"14 CLOSES PARK, FAIRHILL UPPER, FARRANREE",,Cork,182000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"59 CHURCH GREEN, BALLINGLANNA",,Cork,339206.99,New Dwelling house /Apartment,,,
Jan,1,2021,"303 GRANGE HALL, RATHFARNHAM, DUBLIN 14",Dublin 16,Dublin,320000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"37 FARRAN FERRIS PLACE, FARRANREE, CORK",,Cork,200000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"4 St Paul's Square, Adelaide Road, Glenageary",,Dublin,748899.0,New Dwelling house /Apartment,,,
Jan,1,2021,"10 CORK ROAD, BANDON, CORK",,Cork,175000.0,Second-Hand Dwelling house /Apartment,,51.7481243,-8.7229354
Jan,1,2021,"CASTLECAWLEY, ACHONRY, TUBBERCURRY",,Sligo,104000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"7 THE CEDARS, MONKSTOWN VALLEY, MONKSTOWN",,Dublin,417000.0,Second-Hand Dwelling house /Apartment,,53.29354925,-6.161645050000001
Jan,1,2021,"50 PEMBROKE RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,1716767.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"44 Willow Grove, The Willows, Dunshaughlin",,Meath,295154.0,New Dwelling house /Apartment,,53.5028288,-6.5305546
Jan,1,2021,"47 Hollywoodrath Green, Hollystown",,Dublin,308370.04,New Dwelling house /Apartment,,,
Jan,1,2021,"14 MILL COURT, NEW RD, TULLOW",,Carlow,80000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"9 ST PATRICKS TERRACE, DONABATE, DUBLIN",,Dublin,500000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"26 KNOCKFREE AVE, FAIRHILL, CORK",,Cork,216000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"Caragharamer, Tyramedan, Ballybay",,Monaghan,92500.0,New Dwelling house /Apartment,,,
Jan,1,2021,"118 SOMERVILLE, RATOATH, MEATH",,Meath,300000.0,Second-Hand Dwelling house /Apartment,,53.5048674,-6.4708141
Jan,1,2021,"4 SEATOWN, DUNDALK, LOUTH",,Louth,150000.0,Second-Hand Dwelling house /Apartment,,54.005804,-6.3960952
Jan,1,2021,"APARTMENT 9, ARDILAUN COURT, SYBILL HILL ROAD",Dublin 5,Dublin,435000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"08 CITYWEST VIEW, THE QUARTER, CITYWEST",Dublin 24,Dublin,267385.9,New Dwelling house /Apartment,,,
Jan,1,2021,"108 LEARGAN, KNOCKNACARRA, GALWAY",,Galway,395000.0,Second-Hand Dwelling house /Apartment,,53.266890849999996,-9.123193724707358
Jan,1,2021,"10 The Avenue, Whitefield Hall, Bettystown",,Meath,246696.04,New Dwelling house /Apartment,,,
Jan,1,2021,"1 CASTLE AVE, CASTLETOWN, ATHBOY",,Meath,270000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"7 WOODHAVEN, BRIDGE RD, MILLTOWN DUBLIN 6",Dublin 14,Dublin,626000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"SLIEVENAGRY, KILSHANNY, CLARE",,Clare,270000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"244 LAUREL PARK, NEWCASTLE, GALWAY",,Galway,260000.0,Second-Hand Dwelling house /Apartment,,53.2830922,-9.0764552
Jan,1,2021,"21 Belltree Lane, Belltree, Clongriffin",Dublin 13,Dublin,345196.0,New Dwelling house /Apartment,,,
Jan,1,2021,"9 Dun Rioga Place, Dunshaughlin",,Meath,330396.0,New Dwelling house /Apartment,,53.5156103,-6.5536001
Jan,1,2021,"47 Ardan  Rua, Gortlandroe, Nenagh",,Tipperary,225000.0,New Dwelling house /Apartment,,,
Jan,1,2021,"90 RATHDOWN PARK, TERENURE, DUBLIN 6W",,Dublin,930000.0,Second-Hand Dwelling house /Apartment,,53.3038984,-6.290600608071908
Jan,1,2021,"98 THE RAMPARTS, LOUGHLINSTOWN, DUBLIN",Dublin 18,Dublin,310000.0,Second-Hand Dwelling house /Apartment,,53.2505615,-6.1430477
Jan,1,2021,"26 MONKTON ROW, WICKLOW, WICKLOW",,Wicklow,233000.0,Second-Hand Dwelling house /Apartment,,52.9793483,-6.0341846
Jan,1,2021,"9 RAILWAY BRIDGE, CASTLEMAINE, KERRY",,Kerry,210000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"6 Frederick Avenue, Crawford Gate, Skehard Road",,Cork,334802.0,New Dwelling house /Apartment,,,
Jan,1,2021,"279 THE SYCAMORES, EDENDERRY, OFFALY",,Offaly,177500.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"11 THE ELMS, OLD GRANGE WOOD, MONASTEREVIN",,Kildare,267000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"EL NIDOS, THE RANCH, ROSSLARE STRAND",,Wexford,550000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"16 GRATTAN ST, DUBLIN 2, DUBLIN",Dublin 2,Dublin,600000.0,Second-Hand Dwelling house /Apartment,,53.3399641,-6.243694186662318
Jan,1,2021,"7 PARK TERRACE, DUNGARVAN, WATERFORD",,Waterford,120000.0,Second-Hand Dwelling house /Apartment,,52.08740015,-7.616533243369057
Jan,1,2021,"7 DISWELLSTOWN GROVE, CASTLEKNOCK, DUBLIN15",Dublin 15,Dublin,610000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"TULLYHATTNA, CASTLEBLAYNEY, COUNTY MONAGHAN",,Monaghan,20000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"5 MULBERRY LANE, CURRAHEEN ROAD, BISHOPSTOWN",,Cork,525000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"24 THE WATERFRONT, LYNCHS QUAY, COBH",,Cork,130000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"ALDERFORD, BALLYFARNON, ROSCOMMON",,Roscommon,89000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"5 CORBALLIS DEMENSE, RATHDRUM, CO WICKLOW",,Wicklow,445000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"77 An Saileachan, Raheen, Athenry",,Galway,245814.97,New Dwelling house /Apartment,,,
Jan,1,2021,"140 ROBERTSHILL CIRCULAR RD, KILKENNY",,Kilkenny,160000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"16 ROCKVILLE PARK, BLACKROCK, DUBLIN",,Dublin,525000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"48 ardan rua, richmond, nenagh",,Tipperary,215859.0,New Dwelling house /Apartment,,52.8733564,-8.2268765
Jan,1,2021,"40 ROSEBERRY HILL, NEWBRIDGE, KILDARE",,Kildare,370000.0,Second-Hand Dwelling house /Apartment,,53.1924351,-6.8070603
Jan,1,2021,"39 Sika Woods, Enniskerry",,Wicklow,716152.0,New Dwelling house /Apartment,,53.19278505,-6.18845165
Jan,1,2021,"KYLEMORE, TIVOLI ESTATE, TIVOLI",,Cork,550000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"38 DUN NA CARRAIGE, ROCKS ROAD, KINGSCOURT",,Cavan,195000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"7 EDWARD COURT, LORD EDWARD ST, KILMALOCK",,Limerick,118000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"153 THE HERMITAGE, BORRIS RD, PORTLAOISE",,Laois,265000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"MAHARABEG, CASTLEGREGORY, KERRY",,Kerry,355000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"29 lyreen drive, mariavilla, maynooth",,Kildare,422907.49,New Dwelling house /Apartment,,,
Jan,1,2021,"GORTNAWAUN DRUMSHANBO, DRUMSHANBO, LEITRIM",,Leitrim,155000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"KILBOGOON, TULLA, CLARE",,Clare,135000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2021,"LACKEEN, LISCARROLL, MALLOW",,Cork,90000.0,Second-Hand Dwelling house /Apartment,,52.27514955,-8.773253294054804
Jan,1,2021,"45 STRAFFAN GATE, STRAFFAN, KILDARE",,Kildare,735000.0,Second-Hand Dwelling house /Apartment,,53.3142973,-6.6051096
Jan,1,2021,"98 HILLVIEW EST, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,380000.0,Second-Hand Dwelling house /Apartment,,53.2832411,-6.2581822
Feb,1,2021,"DENMEAD, HETTYFIELD, DOUGLAS",,Cork,717000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"APT 5, CLUAIN AOIBHINN COURT, SWELLAN",,Cavan,97000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"APT 14 BLOCK H THE CAMPION, MARINA VILLAGE, GREYSTONES",,Wicklow,410002.22,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"49 CEDAR GROVE, CARNDONAGH, DONEGAL",,Donegal,140000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"25 AN LOGAN, WESTERN DISTRIB RD, GALWAY",,Galway,205000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"1 CHURCHWOOD, MONALEEN ROAD, MONALEEN",,Limerick,405000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"11 FORTUNE WAY, RATOATH, MEATH",,Meath,350000.0,Second-Hand Dwelling house /Apartment,,53.50729,-6.4668609
Feb,1,2021,"MEELICK, EYRECOURT, BALLINASLOE",,Galway,95000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"40 THE ELMS, WILLOWBROOK, LETTERKENNY",,Donegal,194000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"84 BRACKERNAGH, BALLINASLOE, GALWAY",,Galway,82500.0,Second-Hand Dwelling house /Apartment,,53.325105300000004,-8.301867731304554
Feb,1,2021,"27 BOHERAROAN, NEWMARKET ON FERGUS, CO CLARE",,Clare,150000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"5 CHARNWOOD, VEVAY RD, BRAY",,Wicklow,370000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"155 Glenmore Wood, Mullingar",,Westmeath,300396.48,New Dwelling house /Apartment,,53.5226844,-7.3218237
Feb,1,2021,"5 PARKVIEW DR, POPPINTREE, DUBLIN 11",Dublin 11,Dublin,250000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"17 ROSEHILL MULLAGH KELLS, MEATH",,Cavan,120000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"2 MICHAEL O REGAN PLACE, RATHASS, TRALEE",,Kerry,150000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"16 FISHERMANS WHARF, PORTUMNA, GALWAY",,Galway,170000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"BUNADERREEN, MASTERGEEHY, KERRY",,Kerry,106000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"2 Rockfied Drive, Newtownmountkennedy",,Wicklow,361233.0,New Dwelling house /Apartment,,,
Feb,1,2021,"89 CHAPEL ST, DUNDALK, LOUTH",,Louth,285000.0,Second-Hand Dwelling house /Apartment,,54.0054569,-6.3981766
Feb,1,2021,"63 THE HEADLANDS, BRAY, WICKLOW",,Wicklow,405000.0,Second-Hand Dwelling house /Apartment,,53.1929371,-6.0983727
Feb,1,2021,"TOORBOY DROMORE WEST, DROMORE WEST, SLIGO",,Sligo,150000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"DERRYCONNELL, SCHULL, CORK",,Cork,380000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"NO I CUIL NA CANALACH, POLLBOY, BALLINASLOE",,Galway,142857.14,New Dwelling house /Apartment,,,
Feb,1,2021,"13 ASHGROVE PARK, NAAS, CO KILDARE",,Kildare,342500.0,Second-Hand Dwelling house /Apartment,,53.2253434,-6.655604
Feb,1,2021,"5 ASHWOODS, GEEVAGH, CO.SLIGO",,Sligo,105000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"16 ARD AN LOCHA, MOATE, WESTMEATH",,Westmeath,225000.0,Second-Hand Dwelling house /Apartment,,53.3974558,-7.7325807
Feb,1,2021,"73 ST PAPPINS RD, WADELAI EST, DUBLIN 11",Dublin 11,Dublin,345000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"88 BANNA HOLIDAY VILLAS, BANNA, ARDFERT",,Kerry,35714.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"6 ST PATRICKS VILLAS, RINGSEND, DUBLIN 4",Dublin 4,Dublin,452000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"6 The Oaks, Bellevue, Frankfield",,Cork,330396.0,New Dwelling house /Apartment,,,
Feb,1,2021,"APT 1 51 ST. BRENDANS AVENUE, WOODQUAY, GALWAY CITY",,Galway,175000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"410 RIVER TOWERS, LEE RD, CORK",,Cork,150000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"COISMEIGMORE, FURBO, CO GALWAY",,Galway,355000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"21 RADHARC NA GCAISLEAN, COLLOONEY, SLIGO",,Sligo,145000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"114 ROWANBYRN, BLACKROCK, DUBLIN",,Dublin,610000.0,Second-Hand Dwelling house /Apartment,,53.28897475,-6.170578704086825
Feb,1,2021,"BALLINDONEY, BALLYWILLIAM, ENNISCORTHY",,Wexford,75000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"51 MEADOW GATE, KNOCKMULLEN, GOREY",,Wexford,235000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"14 Grand Canal Wood, Allenwod",,Kildare,299000.0,New Dwelling house /Apartment,,,
Feb,1,2021,"20 Grand Canal Wood, Allenwood",,Kildare,299000.0,New Dwelling house /Apartment,,,
Feb,1,2021,"143 ROSEHILL UPPER, WICKLOW TOWN, WICKLOW",,Wicklow,312500.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"3 ST JOACHIMS TCE, SLIGO, SLIGO",,Sligo,130000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"1 CHURCH ST, SKERRIES, DUBLIN",,Dublin,770000.0,Second-Hand Dwelling house /Apartment,,53.5782381,-6.1074175
Feb,1,2021,"6 RIVERSIDE RISE, RUSHBROOKE, COBH",,Cork,200000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"19 MAY ST, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,410000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"BALLYGIBBON, BLARNEY, CORK",,Cork,316000.0,Second-Hand Dwelling house /Apartment,,51.96094465,-8.567073598399286
Feb,1,2021,"57 PARLICKSTOWN AVENUE, PARLICKSTOWN, MULHUDDART",,Dublin,175000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"4 BEACHSIDE GARDENS, RIVERCHAPEL, GOREY",,Wexford,117000.0,Second-Hand Dwelling house /Apartment,,52.639669,-6.2323269
Feb,1,2021,"GROVE HOUSE, BALLINA UPPER, BLACKWATER",,Wexford,305000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"9 Eaton Way, Eaton Brae, Shankill",,Dublin,550660.0,New Dwelling house /Apartment,,,
Feb,1,2021,"62 AYLESBURY, FRESHFORD RD, KILKENNY",,Kilkenny,180000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"11 MOUNT PROSPECT, DUBLIN RD, MULLINGAR",,Westmeath,255000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"8 MILLBROOK AVE, GURTEENROE, MACROOM",,Cork,253000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"20 NEW ROAD, KILEELY, LIMERICK",,Limerick,75000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"97 Medebawn, Avenue Road, Dundalk",,Louth,233480.17,New Dwelling house /Apartment,,,
Feb,1,2021,"89 DOORADOYLE PARK, DOORADOYLE RD, LIMERICK",,Limerick,200000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"99 CHERRY VALE, DUNDALK, LOUTH",,Louth,198000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"GLOMERSTOWN, CASTLETOWN GEOGHEGAN, MULLINGAR",,Westmeath,370000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"CARNAGORE, CARRIGART, LETTERKENNY",,Donegal,180000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"45 WHITEHALL RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,846000.0,Second-Hand Dwelling house /Apartment,,53.309863,-6.3121262
Feb,1,2021,"2 CRUAGORM HOUSE, MAIN ST, DONEGAL TOWN",,Donegal,135000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"20 Abbey Way, Mungret Gate, Mungret",,Limerick,246696.0,New Dwelling house /Apartment,,,
Feb,1,2021,"24A SHENICK DRIVE, SKERRIES, CO. DUBLIN",,Dublin,640000.0,Second-Hand Dwelling house /Apartment,,53.57179,-6.1068433
Feb,1,2021,"48 THE GREEN, COLLEGE RD, GALWAY",,Galway,325000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2021,"60 DUNAN, CLOGHABRODY, THOMASTOWN",,Kilkenny,43500.0,New Dwelling house /Apartment,,,
Feb,1,2021,"12 THE PARKLANDS, CLARINBRIDGE, PARKLANDS",,Galway,602000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2021,"35 LANA AN BHAILE, CRAUGHWELL, GALWAY",,Galway,343000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2021,"239 MARIAN PARK, DROGHEDA LOUTH, LOUTH",,Louth,95000.0,Second-Hand Dwelling house /Apartment,,,
